referrer,views_total,views_unique
statics.teams.cdn.office.net,15,4
docs.qualcomm.com,11,4
github.com,7,3
Google,6,2
jira-dc.qualcomm.com,2,2
cn.bing.com,1,1
confluence.qualcomm.com,1,1
teams.microsoft.com,1,1
