time_iso8601,forks_cumulative
2025-01-13 00:00:00+00:00,2
2025-01-17 00:00:00+00:00,3
2025-02-07 00:00:00+00:00,4
2025-03-21 00:00:00+00:00,5
2025-03-25 00:00:00+00:00,6
2025-03-26 00:00:00+00:00,7
2025-04-11 00:00:00+00:00,8
