url_path,views_total,views_unique
/quic/qccsdk-qcc711/tree/main/qcc711_sdk,42,6
/quic/qccsdk-qcc711,37,21
/quic/qccsdk-qcc711/tree/main/qcc711_sdk/tools,25,4
/quic/qccsdk-qcc711/tree/main/qcc711_sdk/tools/scripts,21,3
/quic/qccsdk-qcc711/tree/main/rot,21,3
/quic/qccsdk-qcc711/tree/main/qcc711_sdk/src,16,3
/quic/qccsdk-qcc711/tree/main,9,4
/quic/qccsdk-qcc711/tree/main/qcc711_sdk/tools/scripts/examples,8,2
/quic/qccsdk-qcc711/tree/main/qcc711_sdk/bin,7,3
/quic/qccsdk-qcc711/tree/main/qcc711_sdk/tools/cfgtag,7,3
