referrer,views_total,views_unique
Google,53,16
github.com,30,8
Bing,3,3
statics.teams.cdn.office.net,2,2
jira-dc4.qualcomm.com,2,1
doc.rust-lang.org,1,1
link.zhihu.com,1,1
DuckDuckGo,1,1
